_id,createdDate,lastLogin,active,role,signUpSource,state
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.395999908,2021-03-04 16:02:02.026000023,True,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.395999908,2021-03-04 16:02:02.026000023,True,fetch-staff,Email,
5964eb07e4b03efd0c0f267b,2017-07-11 15:13:11.770999908,2021-03-04 19:07:49.769999981,True,fetch-staff,,IL
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.395999908,2021-03-04 16:02:02.026000023,True,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.395999908,2021-03-04 16:02:02.026000023,True,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.395999908,2021-03-04 16:02:02.026000023,True,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.395999908,2021-03-04 16:02:02.026000023,True,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.395999908,2021-03-04 16:02:02.026000023,True,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.395999908,2021-03-04 16:02:02.026000023,True,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.395999908,2021-03-04 16:02:02.026000023,True,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.395999908,2021-03-04 16:02:02.026000023,True,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.395999908,2021-03-04 16:02:02.026000023,True,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.395999908,2021-03-04 16:02:02.026000023,True,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.395999908,2021-03-04 16:02:02.026000023,True,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,2020-11-05 15:17:09.395999908,2021-03-04 16:02:02.026000023,True,fetch-staff,Email,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
54943462e4b07e684157a532,2014-12-19 14:21:22.381000042,2021-03-05 16:52:23.203999996,True,fetch-staff,,
